date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:24:56	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e63648e-2035a%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:56	75936/75936	---M--	200	added ('OK')	font/woff2	etag:%225e63648e-128a0%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:56	89100/89100	---M--	200	added ('OK')	font/woff	etag:%225e63648e-15c0c%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:56	131624/131624	---M--	200	added ('OK')	application/octet-stream	etag:%225e63648e-20228%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:57	708706/708706	---M--	200	added ('OK')	image/svg+xml	etag:%225e63648e-ad062%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:57	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e63648e-8656%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:57	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e63648e-8656%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:57	13576/13576	---M--	200	added ('OK')	font/woff2	etag:%225e63648e-3508%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:58	16800/16800	---M--	200	added ('OK')	font/woff	etag:%225e63648e-41a0%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:58	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225e63648e-852c%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:58	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%225e63648e-233c2%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:58	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e63648e-2f612%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:58	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e63648e-2f612%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:59	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%225e63648e-12934%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:59	98996/98996	---M--	200	added ('OK')	font/woff	etag:%225e63648e-182b4%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:24:59	193780/193780	---M--	200	added ('OK')	application/octet-stream	etag:%225e63648e-2f4f4%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:25:00	849145/849145	---M--	200	added ('OK')	image/svg+xml	etag:%225e63648e-cf4f9%22	https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.nishantverma.io/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.4)
19:25:01	38728/38728	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Sep%202020%2013:55:00%20GMT	https://www.nishantverma.io/POST	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/POST	(from https://connect.facebook.net/en_US/fbevents.js)
19:25:01	20028/20028	---M--	200	added ('OK')	text/css	etag:%225e9fa8e9-4e3c%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1637-layout.css?ver=41b83f9b77ccc39bbd7d671e060e7d30	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1637-layout1c87.css	(from https://www.nishantverma.io/about/)
19:25:02	2970/2970	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:01%20GMT	https://www.nishantverma.io/wp-json/wp/v2/pages/1637	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/wp/v2/pages/1637.json	(from https://www.nishantverma.io/about/)
19:25:03	2256/2256	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:02%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fabout%2F	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed9c5d.json	(from https://www.nishantverma.io/about/)
19:25:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2013:55:02%20GMT	https://www.nishantverma.io/?p=1637	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/index5cb1.html	(from https://www.nishantverma.io/about/)
19:25:04	2348/2348	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2013:55:03%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fabout%2F&format=xml	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed6379	(from https://www.nishantverma.io/about/)
19:25:04	972953/972953	---M--	200	added ('OK')	image/png	etag:%225e9eedce-ed899%22	https://www.nishantverma.io/wp-content/uploads/2020/04/RBT89GHWAQ.png	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/2020/04/RBT89GHWAQ.png	(from https://www.nishantverma.io/about/)
19:25:04	19829/19829	---M--	200	added ('OK')	application/javascript	etag:%225e9fa8e9-4d75%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1637-layout.js?ver=41b83f9b77ccc39bbd7d671e060e7d30	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1637-layout1c87.js	(from https://www.nishantverma.io/about/)
19:25:04	20225/20225	---M--	200	added ('OK')	text/css	etag:%225f04a6d4-4f01%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1613-layout.css?ver=0b6f89c2f1784179637454815dd65af0	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1613-layout2a44.css	(from https://www.nishantverma.io/training/)
19:25:05	4747/4747	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:05%20GMT	https://www.nishantverma.io/wp-json/wp/v2/pages/1613	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/wp/v2/pages/1613.json	(from https://www.nishantverma.io/training/)
19:25:06	2271/2271	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:06%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Ftraining%2F	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed2005.json	(from https://www.nishantverma.io/training/)
19:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2013:55:06%20GMT	https://www.nishantverma.io/?p=1613	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/indexd350.html	(from https://www.nishantverma.io/training/)
19:25:07	2363/2363	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2013:55:06%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Ftraining%2F&format=xml	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed8ded	(from https://www.nishantverma.io/training/)
19:25:07	200095/200095	---M--	200	added ('OK')	image/png	etag:%225eb17d76-30d9f%22	https://www.nishantverma.io/wp-content/uploads/2020/05/Capture.png	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/2020/05/Capture.png	(from https://www.nishantverma.io/training/)
19:25:07	19829/19829	---M--	200	added ('OK')	application/javascript	etag:%225f04a6d4-4d75%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1613-layout.js?ver=0b6f89c2f1784179637454815dd65af0	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1613-layout2a44.js	(from https://www.nishantverma.io/training/)
19:25:10	50085/50085	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Sep%202020%2013:55:08%20GMT	https://www.nishantverma.io/vsl-video/	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/vsl-video/index.html	(from https://www.nishantverma.io/training/)
19:25:10	19807/19807	---M--	200	added ('OK')	text/css	etag:%225ede79f5-4d5f%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1623-layout.css?ver=5fc7f73025c9e0c43b044619fc55f361	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1623-layoutd60e.css	(from https://www.nishantverma.io/vsl-video/)
19:25:11	6898/6898	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:10%20GMT	https://www.nishantverma.io/wp-json/wp/v2/pages/1623	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/wp/v2/pages/1623.json	(from https://www.nishantverma.io/vsl-video/)
19:25:12	2276/2276	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:11%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fvsl-video%2F	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embeda4af.json	(from https://www.nishantverma.io/vsl-video/)
19:25:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2013:55:11%20GMT	https://www.nishantverma.io/?p=1623	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/index736e.html	(from https://www.nishantverma.io/vsl-video/)
19:25:13	2368/2368	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2013:55:12%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fvsl-video%2F&format=xml	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed7f3c	(from https://www.nishantverma.io/vsl-video/)
19:25:13	676747/676747	---M-Z	200	added ('OK')	application/javascript	etag:%225f725056-2696c%22	https://fast.wistia.com/assets/external/E-v1.js	C:/My%20Web%20Sites/https___www.nishantverma.io_/fast.wistia.com/assets/external/E-v1.js	(from https://www.nishantverma.io/vsl-video/)
19:25:13	19560/19560	---M--	200	added ('OK')	application/javascript	etag:%225ede79f6-4c68%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1623-layout.js?ver=5fc7f73025c9e0c43b044619fc55f361	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1623-layoutd60e.js	(from https://www.nishantverma.io/vsl-video/)
19:25:14	47687/47687	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Sep%202020%2013:55:13%20GMT	https://www.nishantverma.io/apply-now/	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/apply-now/index.html	(from https://www.nishantverma.io/vsl-video/)
19:25:14	19681/19681	---M--	200	added ('OK')	text/css	etag:%225ede7c4e-4ce1%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1627-layout.css?ver=359770951aad2aaa59ba1809661485ce	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1627-layoutdbd4.css	(from https://www.nishantverma.io/apply-now/)
19:25:15	5132/5132	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:14%20GMT	https://www.nishantverma.io/wp-json/wp/v2/pages/1627	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/wp/v2/pages/1627.json	(from https://www.nishantverma.io/apply-now/)
19:25:16	2276/2276	---MC-	200	added ('OK')	application/json	date:Tue,%2029%20Sep%202020%2013:55:16%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fapply-now%2F	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embed5fc5.json	(from https://www.nishantverma.io/apply-now/)
19:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Sep%202020%2013:55:16%20GMT	https://www.nishantverma.io/?p=1627	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/index2e27.html	(from https://www.nishantverma.io/apply-now/)
19:25:17	2368/2368	---MC-	200	added ('OK')	text/xml	date:Tue,%2029%20Sep%202020%2013:55:16%20GMT	https://www.nishantverma.io/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nishantverma.io%2Fapply-now%2F&format=xml	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-json/oembed/1.0/embede5b1	(from https://www.nishantverma.io/apply-now/)
19:25:17	25688/25688	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2029%20Sep%202020%2011:48:23%20GMT	https://assets.calendly.com/assets/external/widget.js	C:/My%20Web%20Sites/https___www.nishantverma.io_/assets.calendly.com/assets/external/widget.js	(from https://www.nishantverma.io/apply-now/)
19:25:17	19560/19560	---M--	200	added ('OK')	application/javascript	etag:%225ede7c4e-4c68%22	https://www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1627-layout.js?ver=359770951aad2aaa59ba1809661485ce	C:/My%20Web%20Sites/https___www.nishantverma.io_/www.nishantverma.io/wp-content/uploads/bb-plugin/cache/1627-layoutdbd4.js	(from https://www.nishantverma.io/apply-now/)
